user,degree_w,betweenness,eigenvector
u_01415,3,0.0,0.0005521957695181627
u_01265,5,1.1620846852136775e-06,0.0005463205407762557
u_01522,10,6.0441612339046125e-06,0.0005390061629040919
u_01491,3,0.0,0.0005352457809426022
u_02170,3,0.0,0.0005340188745275703
u_01847,5,8.162498993749312e-07,0.0005269876877121745
u_01729,9,5.650225124986665e-06,0.0005230068250258426
u_01878,4,3.2527845511231616e-07,0.0005188646282557811
u_00599,11,4.190838025126351e-07,0.0005145775202288518
u_00910,9,2.0882046200961344e-06,0.0005133050103323616
u_01771,5,2.174256159183338e-06,0.0005095192548675534
u_01218,7,1.3392232584199368e-06,0.000506761256835546
u_01905,8,1.0279468541939871e-06,0.0005026965886923473
u_02102,10,3.1784783831471425e-06,0.0004915512701005477
u_01927,4,1.0009519524381916e-05,0.0004882797569713784
u_02063,3,0.0,0.00048793792742944636
u_01087,4,9.552883430804107e-07,0.00048744251616155684
u_01978,14,5.2534835755869366e-05,0.00048729429131620617
u_01713,3,0.0,0.0004855808864400594
u_02008,4,3.232134420885836e-07,0.00048465836480451283
u_01104,8,3.537849855876273e-06,0.00047444815892082657
u_01738,3,0.0,0.0004689989658307895
u_01569,3,1.0876771209573792e-07,0.00046747665162243075
u_01379,7,6.467844781511691e-06,0.00045598411417617464
u_01322,7,2.1154958247525555e-07,0.0004548978745490318
u_01888,4,1.6170869471884203e-06,0.0004478398760964064
u_01778,4,6.15145243265961e-06,0.0004466604399991773
u_02162,1,0.0,0.0004348839391469847
u_01263,3,5.50153909696741e-08,0.0004339080571326757
u_01011,6,4.590153072353888e-06,0.00043189601996099783
u_01292,11,2.7042542376012994e-06,0.0004271682280758622
u_01776,5,5.397374324592203e-08,0.00042465818609395824
u_02147,2,0.0,0.00042016062899987583
u_01876,4,4.4105255649830403e-07,0.00040667659243649707
u_02005,5,5.144613856864933e-07,0.00040412995730358913
u_01967,3,0.0,0.0003996233393747401
u_01179,3,1.0649186592983114e-06,0.00039909501817465354
u_01959,3,1.9740101819445186e-08,0.00038778027904999465
u_01983,2,0.0,0.00038678472663753507
u_02002,7,2.3189536459455145e-07,0.00038643614957695476
u_02161,5,2.312034534562496e-06,0.00038514681180561297
u_01266,9,2.058845981616765e-06,0.00038434055032323815
u_01981,5,5.599385533353307e-07,0.0003819640284471751
u_01477,6,2.5392303217554373e-06,0.0003798744332740834
u_02088,3,0.0,0.0003756052485681513
u_01548,8,7.997399613110653e-06,0.00037154364602154014
u_01748,5,4.793847278162361e-06,0.00037017672947551477
u_01997,5,1.151532149674424e-06,0.00036602118366074006
u_02133,2,0.0,0.00036231965452387417
u_01071,6,4.573223042128134e-06,0.0003592709509709629
u_02050,9,6.712362769281926e-06,0.000357252744603849
u_01469,3,3.807780431898374e-08,0.0003551651192112163
u_02119,7,2.3066922309021007e-07,0.0003542596744596955
u_02187,2,0.0,0.0003526081124081024
u_01302,8,5.734597826887992e-07,0.00034202415719382563
u_01021,6,1.2055180324449391e-06,0.0003388080153562416
u_01879,10,3.749482434230961e-05,0.00033875731557335203
u_02033,7,1.4331753936604245e-06,0.00033819248839113446
u_02130,2,0.0,0.000334199739383085
u_01055,10,3.58565644150878e-06,0.000333516533116499
u_01045,12,1.867514772832833e-05,0.0003228515920294089
u_02074,2,1.0762711530954412e-06,0.00032106905374342643
u_02059,4,4.582439517999335e-06,0.00032079686817720996
u_01814,4,1.2822686248728607e-07,0.0003177475048454426
u_00830,6,1.1007301780014038e-06,0.00030760810654466357
u_01813,7,2.0546768817149245e-06,0.00030639054761228427
u_01819,12,9.625664117048506e-06,0.0003032793454317865
u_01840,1,0.0,0.0003031789894102407
u_01914,5,2.319717481581323e-06,0.0003009383465198843
u_02186,12,5.67737105421244e-06,0.00029896702228977736
u_02019,5,2.4342501848589603e-06,0.000285963391277181
u_01121,7,7.222044900270183e-07,0.00028315843291098255
u_01582,8,1.5722060475691466e-06,0.00026521857218978905
u_01542,3,9.89735671858215e-08,0.0002637048428693043
u_02138,2,0.0,0.00026097601651188165
u_01924,5,4.91856677818039e-07,0.0002607470090605158
u_01044,6,1.8002135383384724e-06,0.00025434811496880135
u_01514,3,4.4705524708743507e-08,0.0002534410856134103
u_01377,6,2.642437071957238e-06,0.0002508900703301777
u_02075,3,7.272194814040548e-08,0.00024421841672478
u_01689,8,1.389511460622381e-06,0.00024014818201068894
u_01759,7,4.211668625421699e-07,0.00023820132444877409
u_01253,4,1.5965317381978908e-06,0.00023804532412037923
u_01376,9,8.01098190371058e-06,0.00023765497995790604
u_01344,5,5.647593469909759e-07,0.00023309129962173698
u_01386,6,6.79843902115073e-08,0.00022888251024095186
u_01226,9,1.2411335178512577e-06,0.00022511277185065557
u_02082,5,1.4730657269593395e-06,0.000223967975983825
u_01043,5,2.337245088770942e-07,0.00022293526644419476
u_01358,3,1.0033364549137117e-08,0.0002057264438753186
u_01783,5,9.529787175942873e-07,0.00020239170852045092
u_02155,2,0.0,0.00020014264910114504
u_01699,8,1.889980359695714e-07,0.00019922281633161774
u_01338,4,1.179453545523165e-06,0.0001799971626809833
u_01930,3,3.8853482724726934e-08,0.00017130581558437674
u_02111,4,1.2666565334143992e-07,0.00017109169042063443
u_01671,4,1.0482674759291581e-08,0.0001675724953301624
u_01378,6,1.0022157152507646e-06,0.00016620180739984703
u_01442,8,1.273639432977495e-06,0.00016617405581462243
u_02100,1,0.0,0.0001653327934071102
u_01594,6,1.0502075707973899e-06,0.00016228032139844442
u_02176,5,4.763733076558766e-07,0.00016136654173933736
u_01857,5,1.1293353259758906e-06,0.00014243401972895148
u_01141,4,1.394484256969981e-08,0.00014167624987622928
u_02189,7,6.012031482736924e-07,0.00014151594883462777
u_01545,6,3.3043213915158244e-08,0.00013859085718833354
u_01613,3,1.583320666767999e-08,0.00013617969869679516
u_01750,6,5.986745900332379e-06,0.00013457136779020592
u_01985,4,1.9304701410998e-08,0.00012111331556488187
u_02037,5,6.551289654835568e-07,0.00012083185225256791
u_02062,5,2.1400979023503754e-07,0.0001201485934990087
u_01081,5,2.8725917544460385e-07,0.0001196180826925774
u_01936,4,5.647346883440003e-07,0.00011486873430411213
u_01957,4,3.68719087899567e-07,0.00011467494549288355
u_02198,4,8.939391333257618e-07,0.00011375161344596552
u_01305,5,5.662649851163614e-06,0.00010365624308631471
u_01728,3,2.243791573476936e-07,9.660428822634413e-05
u_01673,7,1.24231685885075e-06,9.529892412905907e-05
u_01207,3,4.293217762501155e-07,9.249985126543634e-05
u_01903,4,4.9387169185021465e-08,8.540131080206784e-05
u_02022,6,5.604044100991336e-07,8.45019128681158e-05
u_01801,4,5.08897889601197e-07,8.388268952629581e-05
u_01468,4,1.1143985869425916e-07,8.386586971348569e-05
u_01579,3,3.571476439693494e-07,8.276212308954816e-05
u_01678,6,2.188469953996501e-06,8.038699177946345e-05
u_01747,4,0.0,8.010883850707432e-05
u_01290,3,2.9230535386486138e-08,7.916969820141492e-05
u_01736,5,9.230271615057785e-08,7.80548042910436e-05
u_01507,4,1.2159902720778234e-08,7.424629671204878e-05
u_02010,1,0.0,7.278976838105586e-05
u_01972,2,5.347526038932414e-07,6.896444423714108e-05
u_01755,2,0.0,6.533384317561885e-05
u_01649,3,7.811406047268402e-07,6.390280738109801e-05
u_01934,2,0.0,6.255226284969685e-05
u_01941,3,6.647548393077442e-07,6.065237406075667e-05
u_01973,4,4.754176695956441e-08,5.967177784202717e-05
u_02014,1,0.0,5.495996632523008e-05
u_01951,3,5.293489990388534e-07,5.136601892441689e-05
u_01921,3,4.6249032778879666e-07,4.892683427738362e-05
u_01558,2,4.234380255261458e-06,4.876942022193213e-05
u_01935,4,5.5466696287646624e-08,4.7219152817445563e-05
u_01970,3,7.818706566775446e-07,4.336342917849642e-05
u_01804,2,0.0,3.0092767325863364e-05
u_01314,1,0.0,2.2195816021562215e-05
u_01919,1,0.0,1.857370681287327e-05
u_01971,2,5.083571371562807e-07,1.730739779763504e-05
u_01661,1,0.0,1.2423173706737182e-05
u_01828,1,0.0,9.891604777234505e-06
u_01500,1,0.0,9.619974608386188e-06
u_01882,1,0.0,8.945293029798583e-06
